date,city,latitude,longitude,temperature_c,temperature_max_c,temperature_min_c,humidite_pct,pluie_mm,precipitation_totale_mm,vitesse_vent_max_kmh,code_meteo_dominant,etat_olivier,action_recommandee
2021-12-30,Monastir,35.74692,10.786082,17.7,19.9,15.5,67,0.0,0.0,27.1,3,État Sain,Ne rien faire
2021-12-31,Monastir,35.74692,10.786082,15.45,17.3,13.6,84,0.0,0.0,23.3,1,État Sain,Ne rien faire
2022-01-01,Monastir,35.74692,10.786082,13.8,15.1,12.5,87,0.0,0.0,14.8,3,État Sain,Ne rien faire
2022-01-02,Monastir,35.74692,10.786082,13.55,15.5,11.6,82,0.0,0.0,19.7,3,État Sain,Ne rien faire
2022-01-03,Monastir,35.74692,10.786082,12.7,16.7,8.7,86,0.0,0.0,9.5,3,État Sain,Ne rien faire
2022-01-04,Monastir,35.74692,10.786082,12.4,17.8,7.0,85,0.0,0.0,11.7,3,État Sain,Ne rien faire
2022-01-05,Monastir,35.74692,10.786082,17.25,21.6,12.9,48,0.0,0.0,29.6,3,État Sain,Ne rien faire
2022-01-06,Monastir,35.74692,10.786082,12.65,14.5,10.8,68,1.0,1.0,24.0,51,État Sain,Ne rien faire
2022-01-07,Monastir,35.74692,10.786082,11.75,14.2,9.3,65,0.0,0.0,28.8,3,État Sain,Ne rien faire
2022-01-08,Monastir,35.74692,10.786082,11.5,13.1,9.9,72,5.1,5.1,44.0,61,État Sain,Ne rien faire
2022-01-09,Monastir,35.74692,10.786082,13.35,15.8,10.9,68,1.0,1.0,31.1,53,État Sain,Ne rien faire
2022-01-10,Monastir,35.74692,10.786082,11.5,13.1,9.9,73,3.0,3.0,36.9,53,État Sain,Ne rien faire
2022-01-11,Monastir,35.74692,10.786082,10.95,12.7,9.2,66,0.0,0.0,42.5,3,État Sain,Ne rien faire
2022-01-12,Monastir,35.74692,10.786082,11.25,13.7,8.8,65,0.1,0.1,32.5,51,État Sain,Ne rien faire
2022-01-13,Monastir,35.74692,10.786082,9.05,11.7,6.4,79,11.8,11.8,29.3,63,Risque Fongique,Traitement Préventif
2022-01-14,Monastir,35.74692,10.786082,11.45,12.4,10.5,76,7.2,7.2,24.8,61,Risque Fongique,Traitement Préventif
2022-01-15,Monastir,35.74692,10.786082,11.45,14.2,8.7,72,0.0,0.0,24.5,3,Risque Fongique,Traitement Préventif
2022-01-16,Monastir,35.74692,10.786082,11.65,14.3,9.0,74,0.0,0.0,21.2,3,État Sain,Ne rien faire
2022-01-17,Monastir,35.74692,10.786082,12.1,15.1,9.1,71,0.0,0.0,20.8,3,État Sain,Ne rien faire
2022-01-18,Monastir,35.74692,10.786082,11.2,14.2,8.2,73,0.0,0.0,13.8,3,État Sain,Ne rien faire
2022-01-19,Monastir,35.74692,10.786082,11.45,14.3,8.6,76,0.0,0.0,14.5,3,État Sain,Ne rien faire
2022-01-20,Monastir,35.74692,10.786082,9.85,13.3,6.4,73,0.0,0.0,13.0,3,État Sain,Ne rien faire
2022-01-21,Monastir,35.74692,10.786082,10.3,14.5,6.1,74,0.0,0.0,12.0,3,État Sain,Ne rien faire
2022-01-22,Monastir,35.74692,10.786082,10.9,13.9,7.9,75,0.0,0.0,22.6,2,État Sain,Ne rien faire
2022-01-23,Monastir,35.74692,10.786082,11.65,13.5,9.8,69,1.3,1.3,17.6,53,État Sain,Ne rien faire
2022-01-24,Monastir,35.74692,10.786082,10.25,13.4,7.1,75,0.0,0.0,14.1,1,État Sain,Ne rien faire
2022-01-25,Monastir,35.74692,10.786082,10.95,12.7,9.2,75,1.9,1.9,15.9,53,État Sain,Ne rien faire
2022-01-26,Monastir,35.74692,10.786082,10.05,12.8,7.3,70,0.4,0.4,15.8,51,État Sain,Ne rien faire
2022-01-27,Monastir,35.74692,10.786082,9.1,13.8,4.4,81,0.0,0.0,12.9,0,Stress Froid,Couvrir/Protéger
2022-01-28,Monastir,35.74692,10.786082,9.6,14.9,4.3,74,0.0,0.0,11.4,2,Stress Froid,Couvrir/Protéger
2022-01-29,Monastir,35.74692,10.786082,12.0,15.0,9.0,68,0.0,0.0,29.5,3,État Sain,Ne rien faire
2022-01-30,Monastir,35.74692,10.786082,13.25,17.4,9.1,72,0.0,0.0,17.4,0,État Sain,Ne rien faire
2022-01-31,Monastir,35.74692,10.786082,12.8,19.9,5.7,62,0.0,0.0,20.9,1,État Sain,Ne rien faire
2022-02-01,Monastir,35.74692,10.786082,13.05,14.8,11.3,55,0.2,0.2,47.0,51,État Sain,Ne rien faire
2022-02-02,Monastir,35.74692,10.786082,13.7,16.8,10.6,67,0.0,0.0,35.5,3,État Sain,Ne rien faire
2022-02-03,Monastir,35.74692,10.786082,13.7,16.3,11.1,79,0.0,0.0,27.3,1,État Sain,Ne rien faire
2022-02-04,Monastir,35.74692,10.786082,17.0,23.4,10.6,59,0.0,0.0,21.6,3,État Sain,Ne rien faire
2022-02-05,Monastir,35.74692,10.786082,13.7,17.8,9.6,73,0.0,0.0,14.1,3,État Sain,Ne rien faire
2022-02-06,Monastir,35.74692,10.786082,12.3,14.9,9.7,81,0.0,0.0,10.9,3,État Sain,Ne rien faire
2022-02-07,Monastir,35.74692,10.786082,13.3,18.0,8.6,67,0.0,0.0,22.7,3,État Sain,Ne rien faire
2022-02-08,Monastir,35.74692,10.786082,13.5,14.7,12.3,60,0.2,0.2,29.2,51,État Sain,Ne rien faire
2022-02-09,Monastir,35.74692,10.786082,12.15,14.5,9.8,58,0.0,0.0,22.1,2,État Sain,Ne rien faire
2022-02-10,Monastir,35.74692,10.786082,11.5,16.9,6.1,73,0.0,0.0,16.9,0,État Sain,Ne rien faire
2022-02-11,Monastir,35.74692,10.786082,12.65,17.9,7.4,69,0.0,0.0,13.8,3,État Sain,Ne rien faire
2022-02-12,Monastir,35.74692,10.786082,12.4,15.0,9.8,80,0.0,0.0,17.8,3,État Sain,Ne rien faire
2022-02-13,Monastir,35.74692,10.786082,11.6,14.2,9.0,82,0.0,0.0,15.5,3,État Sain,Ne rien faire
2022-02-14,Monastir,35.74692,10.786082,12.0,17.6,6.4,82,0.0,0.0,20.5,3,État Sain,Ne rien faire
2022-02-15,Monastir,35.74692,10.786082,13.75,16.5,11.0,76,0.0,0.0,29.0,3,État Sain,Ne rien faire
2022-02-16,Monastir,35.74692,10.786082,12.85,16.7,9.0,61,0.1,0.1,32.8,51,État Sain,Ne rien faire
2022-02-17,Monastir,35.74692,10.786082,14.9,17.9,11.9,65,0.0,0.0,32.6,3,État Sain,Ne rien faire
2022-02-18,Monastir,35.74692,10.786082,15.8,19.1,12.5,67,0.0,0.0,19.0,3,État Sain,Ne rien faire
2022-02-19,Monastir,35.74692,10.786082,17.05,22.0,12.1,52,0.0,0.0,22.8,3,État Sain,Ne rien faire
2022-02-20,Monastir,35.74692,10.786082,15.5,18.1,12.9,63,0.0,0.0,23.0,3,État Sain,Ne rien faire
2022-02-21,Monastir,35.74692,10.786082,14.1,17.5,10.7,63,0.0,0.0,19.6,3,État Sain,Ne rien faire
2022-02-22,Monastir,35.74692,10.786082,14.45,16.7,12.2,57,0.0,0.0,47.2,2,État Sain,Ne rien faire
2022-02-23,Monastir,35.74692,10.786082,14.5,17.3,11.7,64,0.0,0.0,30.7,0,État Sain,Ne rien faire
2022-02-24,Monastir,35.74692,10.786082,12.55,16.8,8.3,75,0.0,0.0,22.7,3,État Sain,Ne rien faire
2022-02-25,Monastir,35.74692,10.786082,12.35,16.6,8.1,73,0.0,0.0,17.6,3,État Sain,Ne rien faire
2022-02-26,Monastir,35.74692,10.786082,14.25,17.8,10.7,71,0.0,0.0,23.8,3,État Sain,Ne rien faire
2022-02-27,Monastir,35.74692,10.786082,12.2,14.0,10.4,58,0.2,0.2,16.6,51,État Sain,Ne rien faire
2022-02-28,Monastir,35.74692,10.786082,10.4,11.9,8.9,72,8.3,8.3,22.8,61,État Sain,Ne rien faire
2022-03-01,Monastir,35.74692,10.786082,11.45,13.9,9.0,69,0.0,0.0,33.7,2,État Sain,Ne rien faire
2022-03-02,Monastir,35.74692,10.786082,11.1,13.8,8.4,72,0.0,0.0,21.9,3,État Sain,Ne rien faire
2022-03-03,Monastir,35.74692,10.786082,12.9,18.0,7.8,66,0.0,0.0,19.5,3,État Sain,Ne rien faire
2022-03-04,Monastir,35.74692,10.786082,11.95,16.1,7.8,75,0.0,0.0,17.8,3,État Sain,Ne rien faire
2022-03-05,Monastir,35.74692,10.786082,12.55,14.6,10.5,78,7.1,7.1,19.8,61,État Sain,Ne rien faire
2022-03-06,Monastir,35.74692,10.786082,10.45,14.1,6.8,78,0.0,0.0,18.7,3,État Sain,Ne rien faire
2022-03-07,Monastir,35.74692,10.786082,11.3,14.2,8.4,83,1.0,1.0,20.2,51,État Sain,Ne rien faire
2022-03-08,Monastir,35.74692,10.786082,12.4,13.9,10.9,62,0.0,0.0,23.1,1,État Sain,Ne rien faire
2022-03-09,Monastir,35.74692,10.786082,11.3,13.7,8.9,67,0.1,0.1,24.1,51,État Sain,Ne rien faire
2022-03-10,Monastir,35.74692,10.786082,10.75,13.8,7.7,71,0.0,0.0,17.1,3,État Sain,Ne rien faire
2022-03-11,Monastir,35.74692,10.786082,14.5,19.8,9.2,71,0.0,0.0,26.8,3,État Sain,Ne rien faire
2022-03-12,Monastir,35.74692,10.786082,15.35,19.0,11.7,77,1.8,1.8,27.2,53,État Sain,Ne rien faire
2022-03-13,Monastir,35.74692,10.786082,14.15,18.0,10.3,84,1.4,1.4,19.0,53,État Sain,Ne rien faire
2022-03-14,Monastir,35.74692,10.786082,15.35,17.5,13.2,82,0.0,0.0,27.1,3,État Sain,Ne rien faire
2022-03-15,Monastir,35.74692,10.786082,15.7,17.6,13.8,80,0.0,0.0,32.1,3,État Sain,Ne rien faire
2022-03-16,Monastir,35.74692,10.786082,15.5,17.7,13.3,79,0.0,0.0,29.3,3,État Sain,Ne rien faire
2022-03-17,Monastir,35.74692,10.786082,15.85,17.9,13.8,73,0.0,0.0,34.9,3,État Sain,Ne rien faire
2022-03-18,Monastir,35.74692,10.786082,16.25,18.2,14.3,81,0.4,0.4,28.1,51,État Sain,Ne rien faire
2022-03-19,Monastir,35.74692,10.786082,14.65,16.4,12.9,82,7.6,7.6,46.5,55,État Sain,Ne rien faire
2022-03-20,Monastir,35.74692,10.786082,12.7,13.9,11.5,79,6.4,6.4,41.4,63,Risque Fongique,Traitement Préventif
2022-03-21,Monastir,35.74692,10.786082,12.2,13.8,10.6,74,3.2,3.2,18.6,53,Risque Fongique,Traitement Préventif
2022-03-22,Monastir,35.74692,10.786082,11.35,12.2,10.5,79,3.7,3.7,16.5,55,Risque Fongique,Traitement Préventif
2022-03-23,Monastir,35.74692,10.786082,12.95,15.4,10.5,69,0.0,0.0,19.2,3,État Sain,Ne rien faire
2022-03-24,Monastir,35.74692,10.786082,12.6,16.7,8.5,70,0.0,0.0,25.1,3,État Sain,Ne rien faire
2022-03-25,Monastir,35.74692,10.786082,13.4,17.5,9.3,72,0.1,0.1,26.1,51,État Sain,Ne rien faire
2022-03-26,Monastir,35.74692,10.786082,15.85,18.3,13.4,76,0.2,0.2,31.6,51,État Sain,Ne rien faire
2022-03-27,Monastir,35.74692,10.786082,15.35,19.0,11.7,78,0.0,0.0,24.3,2,État Sain,Ne rien faire
2022-03-28,Monastir,35.74692,10.786082,15.15,17.7,12.6,81,0.0,0.0,21.6,3,État Sain,Ne rien faire
2022-03-29,Monastir,35.74692,10.786082,17.3,23.2,11.4,71,0.0,0.0,25.9,3,État Sain,Ne rien faire
2022-03-30,Monastir,35.74692,10.786082,21.2,27.2,15.2,64,5.9,5.9,36.9,63,État Sain,Ne rien faire
2022-03-31,Monastir,35.74692,10.786082,15.8,18.2,13.4,86,8.9,8.9,20.9,61,Risque Fongique,Traitement Préventif
2022-04-01,Monastir,35.74692,10.786082,15.4,20.2,10.6,70,1.2,1.2,21.9,55,Risque Fongique,Traitement Préventif
2022-04-02,Monastir,35.74692,10.786082,14.8,18.6,11.0,59,0.1,0.1,20.3,51,Risque Fongique,Traitement Préventif
2022-04-03,Monastir,35.74692,10.786082,12.85,14.4,11.3,64,0.0,0.0,22.0,3,État Sain,Ne rien faire
2022-04-04,Monastir,35.74692,10.786082,14.4,15.8,13.0,80,0.2,0.2,28.0,51,État Sain,Ne rien faire
2022-04-05,Monastir,35.74692,10.786082,15.05,16.5,13.6,83,0.2,0.2,21.8,51,État Sain,Ne rien faire
2022-04-06,Monastir,35.74692,10.786082,16.75,19.7,13.8,85,0.0,0.0,20.7,3,État Sain,Ne rien faire
2022-04-07,Monastir,35.74692,10.786082,16.35,20.0,12.7,63,0.0,0.0,32.3,3,État Sain,Ne rien faire
2022-04-08,Monastir,35.74692,10.786082,17.450000000000003,23.1,11.8,60,0.0,0.0,23.1,0,État Sain,Ne rien faire
2022-04-09,Monastir,35.74692,10.786082,16.7,22.0,11.4,65,0.0,0.0,20.4,3,État Sain,Ne rien faire
2022-04-10,Monastir,35.74692,10.786082,15.6,18.3,12.9,65,0.0,0.0,23.7,3,État Sain,Ne rien faire
2022-04-11,Monastir,35.74692,10.786082,14.8,18.2,11.4,70,0.0,0.0,28.1,3,État Sain,Ne rien faire
2022-04-12,Monastir,35.74692,10.786082,16.45,19.4,13.5,78,0.0,0.0,29.1,3,État Sain,Ne rien faire
2022-04-13,Monastir,35.74692,10.786082,15.85,17.5,14.2,79,0.0,0.0,32.3,3,État Sain,Ne rien faire
2022-04-14,Monastir,35.74692,10.786082,17.1,19.2,15.0,77,0.0,0.0,36.6,3,État Sain,Ne rien faire
2022-04-15,Monastir,35.74692,10.786082,15.55,17.1,14.0,82,12.7,12.7,32.6,63,Risque Fongique,Traitement Préventif
2022-04-16,Monastir,35.74692,10.786082,16.3,18.6,14.0,74,2.7,2.7,28.3,61,Risque Fongique,Traitement Préventif
2022-04-17,Monastir,35.74692,10.786082,16.45,19.9,13.0,71,0.0,0.0,28.9,3,Risque Fongique,Traitement Préventif
2022-04-18,Monastir,35.74692,10.786082,14.65,17.4,11.9,68,0.0,0.0,29.5,2,État Sain,Ne rien faire
2022-04-19,Monastir,35.74692,10.786082,16.95,23.9,10.0,64,0.0,0.0,27.6,1,État Sain,Ne rien faire
2022-04-20,Monastir,35.74692,10.786082,21.6,28.5,14.7,55,0.0,0.0,26.5,3,État Sain,Ne rien faire
2022-04-21,Monastir,35.74692,10.786082,17.75,20.2,15.3,77,0.1,0.1,35.2,51,État Sain,Ne rien faire
2022-04-22,Monastir,35.74692,10.786082,18.0,23.0,13.0,69,0.0,0.0,20.1,3,État Sain,Ne rien faire
2022-04-23,Monastir,35.74692,10.786082,21.25,28.2,14.3,55,0.0,0.0,27.1,0,État Sain,Ne rien faire
2022-04-24,Monastir,35.74692,10.786082,17.4,19.4,15.4,71,0.0,0.0,18.3,3,État Sain,Ne rien faire
2022-04-25,Monastir,35.74692,10.786082,16.9,18.9,14.9,76,0.0,0.0,16.5,3,État Sain,Ne rien faire
2022-04-26,Monastir,35.74692,10.786082,16.9,20.2,13.6,79,0.0,0.0,20.9,3,État Sain,Ne rien faire
2022-04-27,Monastir,35.74692,10.786082,16.6,19.6,13.6,76,0.0,0.0,16.1,3,État Sain,Ne rien faire
2022-04-28,Monastir,35.74692,10.786082,17.4,19.6,15.2,75,0.5,0.5,22.2,51,État Sain,Ne rien faire
2022-04-29,Monastir,35.74692,10.786082,17.700000000000003,19.6,15.8,77,0.9,0.9,17.1,51,État Sain,Ne rien faire
2022-04-30,Monastir,35.74692,10.786082,16.45,18.0,14.9,84,2.4,2.4,22.4,55,État Sain,Ne rien faire
2022-05-01,Monastir,35.74692,10.786082,17.6,20.2,15.0,78,4.3,4.3,20.0,55,État Sain,Ne rien faire
2022-05-02,Monastir,35.74692,10.786082,18.15,22.0,14.3,66,0.0,0.0,21.0,3,État Sain,Ne rien faire
2022-05-03,Monastir,35.74692,10.786082,19.200000000000003,22.1,16.3,72,0.0,0.0,26.1,3,État Sain,Ne rien faire
2022-05-04,Monastir,35.74692,10.786082,18.25,22.2,14.3,80,0.0,0.0,25.6,0,État Sain,Ne rien faire
2022-05-05,Monastir,35.74692,10.786082,22.7,27.4,18.0,51,0.0,0.0,38.5,3,État Sain,Ne rien faire
2022-05-06,Monastir,35.74692,10.786082,20.55,23.6,17.5,51,0.0,0.0,36.7,3,État Sain,Ne rien faire
2022-05-07,Monastir,35.74692,10.786082,18.4,21.3,15.5,62,3.5,3.5,27.6,55,État Sain,Ne rien faire
2022-05-08,Monastir,35.74692,10.786082,18.35,21.1,15.6,74,1.4,1.4,21.5,53,État Sain,Ne rien faire
2022-05-09,Monastir,35.74692,10.786082,17.15,19.3,15.0,78,0.1,0.1,15.0,51,État Sain,Ne rien faire
2022-05-10,Monastir,35.74692,10.786082,16.85,19.2,14.5,82,0.2,0.2,18.4,51,État Sain,Ne rien faire
2022-05-11,Monastir,35.74692,10.786082,17.7,20.2,15.2,82,0.3,0.3,18.8,51,État Sain,Ne rien faire
2022-05-12,Monastir,35.74692,10.786082,18.2,21.2,15.2,77,0.0,0.0,11.7,0,État Sain,Ne rien faire
2022-05-13,Monastir,35.74692,10.786082,19.75,25.4,14.1,67,0.0,0.0,24.9,1,État Sain,Ne rien faire
2022-05-14,Monastir,35.74692,10.786082,20.35,25.6,15.1,63,0.0,0.0,26.3,0,État Sain,Ne rien faire
2022-05-15,Monastir,35.74692,10.786082,21.85,27.7,16.0,66,0.0,0.0,28.2,3,État Sain,Ne rien faire
2022-05-16,Monastir,35.74692,10.786082,19.8,23.3,16.3,79,0.0,0.0,12.7,2,État Sain,Ne rien faire
2022-05-17,Monastir,35.74692,10.786082,20.05,24.6,15.5,66,0.0,0.0,16.2,3,État Sain,Ne rien faire
2022-05-18,Monastir,35.74692,10.786082,20.5,24.5,16.5,63,0.0,0.0,14.2,2,État Sain,Ne rien faire
2022-05-19,Monastir,35.74692,10.786082,21.45,23.9,19.0,74,0.0,0.0,18.1,0,État Sain,Ne rien faire
2022-05-20,Monastir,35.74692,10.786082,21.2,24.9,17.5,77,0.0,0.0,25.1,0,État Sain,Ne rien faire
2022-05-21,Monastir,35.74692,10.786082,21.35,27.2,15.5,65,0.0,0.0,25.0,0,État Sain,Ne rien faire
2022-05-22,Monastir,35.74692,10.786082,23.1,28.4,17.8,55,0.0,0.0,18.6,0,État Sain,Ne rien faire
2022-05-23,Monastir,35.74692,10.786082,24.200000000000003,29.6,18.8,53,0.0,0.0,23.4,0,État Sain,Ne rien faire
2022-05-24,Monastir,35.74692,10.786082,24.95,30.2,19.7,54,0.0,0.0,24.2,2,État Sain,Ne rien faire
2022-05-25,Monastir,35.74692,10.786082,26.05,30.4,21.7,53,0.1,0.1,26.4,51,État Sain,Ne rien faire
2022-05-26,Monastir,35.74692,10.786082,26.0,31.2,20.8,71,0.0,0.0,31.2,3,État Sain,Ne rien faire
2022-05-27,Monastir,35.74692,10.786082,22.55,25.5,19.6,68,0.0,0.0,32.0,3,État Sain,Ne rien faire
2022-05-28,Monastir,35.74692,10.786082,24.05,28.2,19.9,65,7.7,7.7,29.1,63,État Sain,Ne rien faire
2022-05-29,Monastir,35.74692,10.786082,26.3,31.6,21.0,46,0.0,0.0,27.3,3,État Sain,Ne rien faire
2022-05-30,Monastir,35.74692,10.786082,26.3,33.1,19.5,65,0.0,0.0,24.1,3,État Sain,Ne rien faire
2022-05-31,Monastir,35.74692,10.786082,24.9,28.9,20.9,66,0.0,0.0,21.9,3,État Sain,Ne rien faire
2022-06-01,Monastir,35.74692,10.786082,26.55,32.4,20.7,58,0.0,0.0,26.8,3,État Sain,Ne rien faire
2022-06-02,Monastir,35.74692,10.786082,26.95,32.3,21.6,71,0.0,0.0,19.0,3,État Sain,Ne rien faire
2022-06-03,Monastir,35.74692,10.786082,27.8,34.1,21.5,54,0.0,0.0,26.8,3,État Sain,Ne rien faire
2022-06-04,Monastir,35.74692,10.786082,29.05,36.2,21.9,46,0.0,0.0,27.1,0,Stress Chaleur,Ombrage/Rafraîchissement
2022-06-05,Monastir,35.74692,10.786082,29.7,36.3,23.1,52,0.0,0.0,25.7,3,Stress Chaleur,Ombrage/Rafraîchissement
2022-06-06,Monastir,35.74692,10.786082,26.700000000000003,32.1,21.3,63,0.0,0.0,18.8,3,État Sain,Ne rien faire
2022-06-07,Monastir,35.74692,10.786082,26.65,30.7,22.6,65,0.0,0.0,18.4,3,État Sain,Ne rien faire
2022-06-08,Monastir,35.74692,10.786082,25.9,30.2,21.6,54,0.0,0.0,21.7,3,État Sain,Ne rien faire
2022-06-09,Monastir,35.74692,10.786082,25.200000000000003,28.8,21.6,57,0.0,0.0,39.8,3,État Sain,Ne rien faire
2022-06-10,Monastir,35.74692,10.786082,24.95,28.4,21.5,47,0.0,0.0,40.4,1,État Sain,Ne rien faire
2022-06-11,Monastir,35.74692,10.786082,24.200000000000003,27.8,20.6,56,0.0,0.0,28.4,0,État Sain,Ne rien faire
2022-06-12,Monastir,35.74692,10.786082,24.7,28.2,21.2,55,0.0,0.0,18.8,0,État Sain,Ne rien faire
2022-06-13,Monastir,35.74692,10.786082,25.45,29.2,21.7,55,0.0,0.0,21.4,0,État Sain,Ne rien faire
2022-06-14,Monastir,35.74692,10.786082,25.25,29.3,21.2,55,0.0,0.0,18.9,0,État Sain,Ne rien faire
2022-06-15,Monastir,35.74692,10.786082,25.6,30.4,20.8,66,0.0,0.0,20.6,1,État Sain,Ne rien faire
2022-06-16,Monastir,35.74692,10.786082,26.8,32.1,21.5,47,0.0,0.0,22.1,3,État Sain,Ne rien faire
2022-06-17,Monastir,35.74692,10.786082,26.25,31.3,21.2,52,0.0,0.0,19.8,3,État Sain,Ne rien faire
2022-06-18,Monastir,35.74692,10.786082,25.3,28.4,22.2,69,0.0,0.0,17.9,3,État Sain,Ne rien faire
2022-06-19,Monastir,35.74692,10.786082,25.25,27.7,22.8,78,0.0,0.0,26.6,1,État Sain,Ne rien faire
2022-06-20,Monastir,35.74692,10.786082,26.05,29.9,22.2,71,0.0,0.0,28.0,1,État Sain,Ne rien faire
2022-06-21,Monastir,35.74692,10.786082,27.0,33.0,21.0,61,0.0,0.0,26.7,0,État Sain,Ne rien faire
2022-06-22,Monastir,35.74692,10.786082,28.15,34.5,21.8,54,0.0,0.0,27.7,3,État Sain,Ne rien faire
2022-06-23,Monastir,35.74692,10.786082,27.05,33.0,21.1,61,0.0,0.0,26.1,0,État Sain,Ne rien faire
2022-06-24,Monastir,35.74692,10.786082,26.6,30.9,22.3,57,0.0,0.0,21.8,0,État Sain,Ne rien faire
2022-06-25,Monastir,35.74692,10.786082,27.35,32.2,22.5,64,0.0,0.0,25.8,0,État Sain,Ne rien faire
2022-06-26,Monastir,35.74692,10.786082,28.8,34.8,22.8,59,0.0,0.0,28.1,1,État Sain,Ne rien faire
2022-06-27,Monastir,35.74692,10.786082,31.450000000000003,37.7,25.2,52,0.0,0.0,28.2,3,Stress Chaleur,Ombrage/Rafraîchissement
2022-06-28,Monastir,35.74692,10.786082,27.65,30.2,25.1,71,0.0,0.0,27.7,3,État Sain,Ne rien faire
2022-06-29,Monastir,35.74692,10.786082,26.95,29.5,24.4,68,0.0,0.0,19.2,3,État Sain,Ne rien faire
2022-06-30,Monastir,35.74692,10.786082,31.1,37.6,24.6,65,0.0,0.0,25.1,3,Stress Chaleur,Ombrage/Rafraîchissement
2022-07-01,Monastir,35.74692,10.786082,32.7,40.4,25.0,57,0.1,0.1,24.3,51,Stress Chaleur,Ombrage/Rafraîchissement
2022-07-02,Monastir,35.74692,10.786082,28.0,30.7,25.3,72,0.0,0.0,16.2,3,État Sain,Ne rien faire
2022-07-03,Monastir,35.74692,10.786082,27.75,30.8,24.7,66,0.0,0.0,17.3,3,État Sain,Ne rien faire
2022-07-04,Monastir,35.74692,10.786082,27.9,32.4,23.4,65,0.0,0.0,14.8,3,État Sain,Ne rien faire
2022-07-05,Monastir,35.74692,10.786082,28.65,33.2,24.1,55,0.0,0.0,19.2,3,État Sain,Ne rien faire
2022-07-06,Monastir,35.74692,10.786082,29.7,34.3,25.1,51,0.0,0.0,21.1,3,État Sain,Ne rien faire
2022-07-07,Monastir,35.74692,10.786082,31.45,36.0,26.9,60,0.0,0.0,18.4,3,Stress Chaleur,Ombrage/Rafraîchissement
2022-07-08,Monastir,35.74692,10.786082,28.6,31.8,25.4,53,0.0,0.0,29.0,1,État Sain,Ne rien faire
2022-07-09,Monastir,35.74692,10.786082,27.1,30.0,24.2,61,0.0,0.0,27.1,0,État Sain,Ne rien faire
2022-07-10,Monastir,35.74692,10.786082,26.2,28.5,23.9,62,0.0,0.0,23.5,1,État Sain,Ne rien faire
2022-07-11,Monastir,35.74692,10.786082,25.4,28.3,22.5,66,0.0,0.0,19.2,0,État Sain,Ne rien faire
2022-07-12,Monastir,35.74692,10.786082,27.15,31.3,23.0,64,0.0,0.0,28.6,1,État Sain,Ne rien faire
2022-07-13,Monastir,35.74692,10.786082,27.200000000000003,32.1,22.3,63,0.0,0.0,31.0,0,État Sain,Ne rien faire
2022-07-14,Monastir,35.74692,10.786082,26.15,29.3,23.0,70,0.1,0.1,19.8,51,État Sain,Ne rien faire
2022-07-15,Monastir,35.74692,10.786082,26.3,29.8,22.8,65,0.0,0.0,17.4,0,État Sain,Ne rien faire
2022-07-16,Monastir,35.74692,10.786082,26.3,29.8,22.8,68,0.0,0.0,20.2,0,État Sain,Ne rien faire
2022-07-17,Monastir,35.74692,10.786082,26.2,30.7,21.7,68,0.0,0.0,21.6,0,État Sain,Ne rien faire
2022-07-18,Monastir,35.74692,10.786082,26.4,30.6,22.2,68,0.0,0.0,24.4,0,État Sain,Ne rien faire
2022-07-19,Monastir,35.74692,10.786082,28.0,33.1,22.9,63,0.0,0.0,29.4,0,État Sain,Ne rien faire
2022-07-20,Monastir,35.74692,10.786082,28.950000000000003,34.2,23.7,65,0.0,0.0,30.3,0,État Sain,Ne rien faire
2022-07-21,Monastir,35.74692,10.786082,28.1,31.6,24.6,75,0.0,0.0,20.3,2,État Sain,Ne rien faire
2022-07-22,Monastir,35.74692,10.786082,27.8,31.8,23.8,66,0.0,0.0,20.5,0,État Sain,Ne rien faire
2022-07-23,Monastir,35.74692,10.786082,28.15,32.6,23.7,64,0.0,0.0,20.5,0,État Sain,Ne rien faire
2022-07-24,Monastir,35.74692,10.786082,28.65,33.5,23.8,48,0.0,0.0,18.8,0,État Sain,Ne rien faire
2022-07-25,Monastir,35.74692,10.786082,29.950000000000003,35.6,24.3,39,0.0,0.0,17.0,0,Stress Chaleur,Ombrage/Rafraîchissement
2022-07-26,Monastir,35.74692,10.786082,30.35,35.2,25.5,45,0.0,0.0,18.0,0,Stress Chaleur,Ombrage/Rafraîchissement
2022-07-27,Monastir,35.74692,10.786082,29.450000000000003,33.2,25.7,51,0.0,0.0,18.3,1,État Sain,Ne rien faire
2022-07-28,Monastir,35.74692,10.786082,29.55,32.3,26.8,64,0.0,0.0,18.4,0,État Sain,Ne rien faire
2022-07-29,Monastir,35.74692,10.786082,29.1,31.9,26.3,74,0.0,0.0,21.8,1,État Sain,Ne rien faire
2022-07-30,Monastir,35.74692,10.786082,30.85,36.2,25.5,62,0.0,0.0,20.4,0,Stress Chaleur,Ombrage/Rafraîchissement
2022-07-31,Monastir,35.74692,10.786082,30.3,33.7,26.9,58,0.0,0.0,20.0,0,État Sain,Ne rien faire
2022-08-01,Monastir,35.74692,10.786082,28.5,31.5,25.5,69,0.0,0.0,18.8,0,État Sain,Ne rien faire
2022-08-02,Monastir,35.74692,10.786082,28.65,31.0,26.3,70,0.0,0.0,17.7,1,État Sain,Ne rien faire
2022-08-03,Monastir,35.74692,10.786082,28.25,30.6,25.9,71,0.0,0.0,16.5,1,État Sain,Ne rien faire
